X Y A R logL 
42.4363139705 20.7914214269 1.6707616095 5.75229726864 -112786.439925
41.4137166889 23.8039839875 2.01352245996 4.33000022 -112786.412821
44.1222124388 20.5596156577 3.59337446766 2.71869460012 -112786.398199
39.1757056801 25.6254633493 5.48083310263 6.36151944999 -112786.241034
46.7428780246 21.9922513703 9.85881541187 4.9526533211 -112786.232904
48.3081645014 22.5966984925 2.65631022022 7.74026935836 -112786.155586
38.0811851051 24.644029003 2.62362055184 7.67479062479 -112785.93601
40.7405324697 20.7151174865 8.72409825278 5.59045080414 -112785.715887
40.0746423592 18.5046371867 6.18457349774 5.28034911993 -112785.683222
43.9087883337 28.2786770321 2.65056609208 7.11084005513 -112785.663264
45.9346146421 26.8960113589 6.09702978942 5.99525810341 -112785.629712
47.4262015128 23.3985451442 8.53618751583 2.39929549916 -112785.608347
44.9822270303 24.6137819134 10.656477795 5.16961907433 -112785.60752
46.307024623 26.3684331464 2.17538064616 7.25244751993 -112785.549688
40.6627857757 21.1215117282 3.78517382003 2.91377974196 -112785.498149
41.3186622191 19.0570267416 10.3175640023 3.98785101229 -112785.396734
45.784599517 21.1612223356 1.82963537482 8.85199744085 -112785.065197
41.5864012643 22.0828016693 2.00616823529 4.25204093559 -112785.039004
39.3898071683 26.7841840421 3.57140093282 5.32553613364 -112785.024967
45.0646751088 28.3162168496 3.47846438812 6.6412706094 -112784.973455
40.8702540137 20.1023700055 10.8439540892 2.20815396939 -112784.960884
45.6975865522 25.950849632 1.96267694992 7.80861195443 -112784.655175
42.0700572248 26.6135486816 1.90507653035 6.78985699159 -112784.594992
43.2467702176 27.7797754257 8.081442184 3.73189174874 -112784.539106
39.5331428387 19.1631058125 5.93755791918 3.88512553884 -112784.515862
40.2594246927 26.773927979 2.25057163763 6.95569010817 -112784.477927
48.002676085 22.0700398935 8.89927846306 3.97531929653 -112784.407307
47.7450484888 20.3513834663 3.91487732977 7.34208109385 -112784.339144
46.5356661003 25.9832858648 5.50402572673 2.98028614828 -112784.264799
39.8793849977 20.4827624796 9.85706174056 4.43857805225 -112784.250709
38.2639727161 23.4566740752 2.4542811355 8.36844625323 -112784.057063
48.6459132088 23.6626472133 3.47511266798 6.80208368944 -112783.937917
42.2735961444 16.982666241 4.02315610556 6.27323459444 -112783.829662
48.493791731 22.1057397148 3.05701600235 7.34564611621 -112783.806522
40.2942376648 26.3700474992 2.09493375689 7.2731275964 -112783.805686
48.7746227085 21.8462167269 4.12988806751 6.07731313179 -112783.700747
43.8045628112 26.195490206 8.13977495439 5.80104182173 -112783.635909
41.4629707744 20.8335879951 2.66191333374 3.5647341735 -112783.490081
41.8462609023 22.9021517482 4.39143625593 8.58491381394 -112783.369356
42.0658959458 17.2778276671 4.550859013 4.99343730485 -112783.208708
45.154164243 27.4571808442 7.03422932409 5.20185689624 -112783.163014
44.4613199543 19.6306611404 7.24106224091 6.25497775244 -112783.150879
47.3386410583 26.8550142577 3.9749940146 5.86819011471 -112783.046244
43.593861559 22.3139292638 1.54019306187 7.68416625019 -112782.651416
42.609806572 25.2786979434 1.70984831771 8.2732720063 -112782.63872
42.2395703872 20.7757639439 3.27586182289 2.91723128294 -112782.638566
43.4261945197 26.6300055304 10.6801964006 4.43402623769 -112782.456637
44.0235217867 17.3924098844 2.54568184336 6.86481667983 -112782.296144
39.0226316071 23.1000639861 5.47271884834 3.12144670603 -112782.205849
47.3545663115 25.8551702292 7.28713448027 4.72195869951 -112782.189535
45.7686789727 18.2380833852 5.3881367848 4.10526899644 -112781.986387
46.532514414 27.3922850356 3.49139850277 6.64910453344 -112781.89084
41.5428466811 27.9012557177 2.59607694998 6.94268386956 -112781.785681
40.5559271056 27.8922004241 3.7669305656 6.38020691217 -112781.652976
46.6500116147 20.9435068804 9.33601048291 2.25150014905 -112781.620978
47.6381366209 21.3498169576 2.36620414914 5.86980593581 -112781.59886
44.9317935809 19.4700418915 10.708288648 2.35913266438 -112781.556017
42.8693439853 23.65899521 4.87689758885 2.03064467034 -112781.437793
40.9051429493 21.2162018285 3.93637863784 8.71103534596 -112781.054491
39.5560038583 23.8469041454 11.7830508323 3.06060947168 -112780.951739
47.7126459686 24.6589691475 7.7524115018 3.06156420793 -112780.738827
40.9193058542 17.7600599771 5.02583274563 4.79964228801 -112780.67989
38.1423159342 22.5927296908 4.00148816633 7.48248170233 -112780.647811
46.8544982118 18.92285818 6.28992882278 4.65509071552 -112780.617206
43.5231697566 17.3112308572 5.43817168494 5.09809654215 -112780.524972
47.048812114 23.5188268774 2.13992074073 5.48860153511 -112780.518623
45.435376354 27.7001259296 4.81774303172 6.35491715871 -112780.508818
47.0613183629 23.2760565757 2.29268867203 8.67349904455 -112780.500428
39.2486154295 24.0259498922 2.0047296783 6.93409124358 -112780.408162
46.2997953304 23.2268634796 3.16504597879 8.97283026282 -112780.134424
45.600108394 24.8800006391 2.70799024104 3.63107844144 -112780.126379
42.9907011752 26.3511852592 8.02328005001 2.25310059918 -112780.008382
39.9588801017 18.050424111 3.23836924318 6.13598659024 -112779.799957
42.5442382041 23.1653388882 1.59786700165 6.15445303554 -112779.731636
40.3137327805 17.9680783034 2.82541096419 6.63177989472 -112779.716292
48.0006623581 25.4635613135 3.66261984706 6.6562904459 -112779.703163
39.9174565371 21.5413142582 2.03682332013 5.60123663423 -112779.648134
40.2073854758 18.4164102608 3.68479169607 4.80432861298 -112779.590372
45.8383726331 19.8870740515 5.07514305143 2.87583845787 -112779.448537
48.1490556183 20.6307075198 5.35856182407 5.57992764402 -112779.023095
43.9645380599 17.5598043684 5.78579460356 4.47173062932 -112779.014379
39.9481525845 19.1191747013 2.43286578221 6.08873861268 -112778.975068
46.5042402454 18.8911850968 6.92693326182 4.70916751258 -112778.879545
45.2692628977 26.085929347 10.8192616562 2.20768317461 -112778.848548
44.0860051152 18.3485814579 7.84863245574 3.26511482399 -112778.841817
41.6675152504 23.2427108425 1.61627560887 7.57635648339 -112778.821445
45.6395949696 27.7125602182 6.18910251941 4.80169339715 -112778.750761
39.81431911 24.5822968312 3.46584803891 3.71498099255 -112778.73502
40.2735529119 24.6758774836 8.08312483213 2.38014236753 -112778.710061
45.9150850355 25.3567596585 7.84789554804 5.76755161593 -112778.590483
44.2788833743 28.0470319649 6.59663462969 4.72946423114 -112778.565479
43.1869018198 26.7595380631 10.0210295083 2.46265388384 -112778.553415
39.7359442205 20.8504536998 10.9578089 2.71167562408 -112778.494959
42.6257785703 19.6043017962 10.5372981119 2.09649394478 -112778.441805
40.3859974491 26.395001146 2.19895741148 7.61695430963 -112778.37551
45.2238307253 19.1238419029 2.80506720412 8.9051026622 -112778.36569
41.7928728224 20.6233525693 9.37601202925 5.53374940219 -112778.363261
39.1961322179 20.3387799687 3.46038488079 8.25027179648 -112778.162982
46.5556356987 26.4605974569 8.45014118485 4.17606456539 -112778.01055
41.949587967 24.4017812187 1.6816741363 6.47875069449 -112777.967003
43.9269717288 21.9568796434 2.53409422578 3.25469999865 -112777.807025
45.4421326921 27.0067718971 9.37063221492 3.87883716735 -112777.803604
47.8046326647 23.2241827433 9.52691321828 4.05863698433 -112777.553799
44.9412031543 19.7384032491 11.2855323945 4.33085953161 -112777.109226
45.9468109047 25.6521982119 3.07802759956 8.5401204407 -112777.008497
46.6177073944 19.6690978618 2.28859227708 6.48687185495 -112776.976639
42.5916057299 25.5317451167 1.81009636358 6.17350094964 -112776.974509
45.4631732257 20.9589447012 1.78601180654 7.5261023027 -112776.936484
46.4917990089 25.686181567 7.55343301094 5.48147103923 -112776.924222
45.7160438414 25.7069112606 2.48438569112 8.70259017141 -112776.789855
44.9308719737 27.400158969 5.0297420534 6.64958939442 -112776.777292
40.7723850591 25.8491651871 5.70118580381 6.86192581986 -112776.525035
39.9669733808 23.9560619922 9.72065222361 2.31330135981 -112776.402612
47.7477968225 21.9734494537 5.24770710911 6.61682670778 -112776.11271
38.3469839199 22.0520776213 3.17590721772 4.98561340594 -112776.029317
43.0511968517 27.9653676783 5.23796512214 3.9652654299 -112775.637317
42.5581993567 25.4870587252 2.65063108875 3.73877427203 -112775.501896
40.2517666353 20.8338091606 11.5110143443 4.10294034636 -112775.497958
44.5661542075 26.0539301173 11.3309043672 2.04410043213 -112775.43827
44.9558922971 27.4368453427 6.2529588898 3.39635417092 -112775.388592
41.6795320503 17.982240169 2.92464024155 8.25027066773 -112775.329511
40.0486747847 25.8864163495 5.77110743656 6.45995821399 -112775.231855
42.017315471 19.2074425648 1.93341470432 7.81489080565 -112775.153519
46.3568112075 26.4358080506 9.20173519638 3.87025484499 -112775.009601
38.5558436749 20.4353577913 4.22514748456 4.55565505595 -112774.983664
47.1039328794 25.9608024979 5.84576793191 5.84360088068 -112774.733154
37.9640173204 24.5991725192 3.68440934379 6.36226352774 -112774.672257
40.0426820051 18.0854167111 4.28435521592 6.08344030383 -112774.593448
42.1690716833 27.1516054429 5.52889406424 6.62593527749 -112774.592659
48.0747467611 22.4076295804 5.71357463047 6.00260320052 -112774.524967
44.809414528 25.6881459988 2.08886472575 5.18856559206 -112774.437596
46.3286261733 26.0781539635 7.12119358678 5.57534508751 -112774.412341
41.2273727098 20.8482493474 1.83382763562 8.53188922078 -112774.396899
38.8465986152 24.2438348277 2.73258299 8.39393481848 -112774.045911
45.1740376086 26.042368571 9.60112494034 4.93126543902 -112773.701796
45.5940867847 18.0210264744 3.54748025648 5.19027368587 -112773.683546
43.3383193908 27.9188219337 5.70050304917 3.84883044485 -112773.575787
47.9231271389 25.0310629564 2.96236102683 6.61820631047 -112773.53201
39.8024084748 25.3179445695 9.46553028955 3.63143427395 -112773.463494
38.6321897212 24.0212911439 7.32669294472 4.50610705807 -112773.455843
47.928895033 25.0232919708 3.1495100042 6.90242941753 -112773.347402
48.2845919736 21.5223640991 5.93982267512 4.03971221718 -112773.338877
45.1729970842 27.5115818146 2.82285921322 7.3329869703 -112773.276643
42.7474071081 19.3343384438 1.98630820577 8.52517581173 -112773.071676
38.9216425733 22.1697859703 2.15254044924 7.24817189917 -112772.929766
43.648147309 26.4810400124 4.07154741936 3.14381846049 -112772.812989
46.8075460038 23.4705361331 2.19390744739 8.24654953843 -112772.697884
38.1889403703 21.9429389388 2.99786416128 5.60792899289 -112772.631885
41.5237797451 27.6947733432 6.37661245823 4.62771695372 -112772.588828
40.3179037123 26.5698052414 6.19910375809 5.78580102187 -112772.470224
45.1231957992 22.9788715238 1.74201199714 6.2222066124 -112772.370815
40.3208686007 27.172027883 2.83017732228 6.66328296693 -112772.281098
41.9233660782 19.7970639061 8.39139788231 2.21819456086 -112772.258721
43.9562482768 24.6704297706 5.06167491962 7.84554977035 -112772.208907
42.2872443954 27.9761318015 6.03520368289 5.20380539172 -112772.104162
38.3527415363 21.9975374545 3.64131386145 4.67644410343 -112771.971176
46.1420301842 19.1771485124 7.33284091095 3.31155888557 -112771.804706
45.3888596182 20.2016222146 3.19351807406 3.55732505551 -112771.781509
42.9289377737 27.9990457207 2.76215964417 6.55874445802 -112771.480027
46.1853239995 21.690015967 4.19275895579 8.12484851254 -112771.474628
46.1684052313 21.0535843549 1.98225654262 7.67285753144 -112771.470782
39.9889229211 19.4100959979 2.36460843665 8.03375405149 -112771.430067
41.8920299608 20.2994115781 4.94208055842 7.82195508168 -112771.082093
39.4238266114 21.3846814716 3.51937881452 3.8669045403 -112771.011701
41.6516629905 21.2974236351 6.05560100168 2.09895957312 -112770.875557
43.5573213983 17.3652668507 3.97580787722 6.8636412442 -112770.805612
38.4530701787 22.1249464519 6.71525620109 3.84003693755 -112770.741409
47.5036062985 24.6667159364 9.14641355525 3.04473107611 -112770.55239
42.4020356755 17.7445844081 3.26462302216 7.8398873932 -112770.456121
40.7715703311 22.438301181 2.47218244249 4.02995262558 -112770.403755
44.9221984641 19.1891877312 9.80700977036 4.47226827102 -112770.375766
41.0986946527 20.8322393291 5.78229992622 7.22513201019 -112770.353255
41.6853621993 27.1711687155 3.01495601749 8.07021634309 -112770.324898
44.6095642959 24.8205630548 1.91337330879 8.33921785427 -112770.310495
43.9882611695 27.5811634973 4.88478464046 6.72645227986 -112770.249348
43.9340533903 17.3751689203 4.83812318812 5.74694463923 -112769.969199
39.161730462 26.2092283088 4.92420473094 5.19871123076 -112769.771696
42.0166305842 26.9218726651 10.0229118389 3.63879397087 -112769.741755
47.7363225578 19.8668928226 5.29704248849 5.09185402481 -112769.673504
38.0003027642 21.290858829 4.62114197067 5.20773890316 -112769.654072
38.7447638357 25.5201865408 3.0395788428 6.30683942498 -112769.529547
46.8622280253 21.6266463572 3.25712923768 8.40974683312 -112769.334369
42.1029391231 20.3328527725 2.4964507499 4.09914555715 -112769.293343
45.7103158207 19.3474429134 9.45805555773 4.32950456265 -112769.148992
44.7882495077 19.0969869305 4.60810864702 7.54499767932 -112768.942258
43.0742569066 21.9275517821 1.7435293157 8.36792431008 -112768.898787
39.0367519977 21.6318555096 2.50381284787 8.44564797765 -112768.86123
40.0200674902 21.7828844446 2.02657613474 6.15094361305 -112768.751951
41.8132286741 26.3581982111 8.89465272664 5.06152483495 -112768.720674
46.7037140855 21.1675410331 3.47757118758 3.60325479418 -112768.663812
39.4890214631 26.7077969871 3.66074228385 5.88816739651 -112768.504942
38.1902787482 23.706017688 2.92143635411 7.4165593522 -112768.439015
45.07848695 27.5934680785 7.19934625011 4.431997269 -112768.333753
41.9851611694 18.6890751503 2.40998109536 8.48887549302 -112768.18578
46.6893497699 18.7614084771 3.10259362214 6.6001796809 -112768.169325
46.1675053973 18.9211742079 2.76112845631 7.70502706129 -112767.953568
48.4519305418 22.0186643414 3.70373968595 5.26640117677 -112767.911034
41.3231725541 17.7865957986 4.80473618819 6.15916278331 -112767.909437
40.3180275649 21.7317292481 3.15265764901 3.59065838283 -112767.862557
40.6031883733 24.9926149835 7.59961823928 2.44782760937 -112767.815667
47.5854496251 25.2548547866 3.40665912021 4.81638494855 -112767.705535
38.5583688737 20.2313953649 5.32693005865 5.50738288613 -112767.671231
47.1959193462 22.2381851523 2.68326626954 4.668992376 -112767.657141
41.341317976 17.7880229214 2.99847246571 6.36470580523 -112767.528472
43.5773264615 19.7087347318 2.08591482406 8.74226769284 -112767.347832
43.4361866639 21.4960722028 1.72926303046 7.69593418206 -112767.33264
39.903248846 20.5914404478 7.0189238494 5.93999628448 -112766.859939
40.3575777324 27.0255227829 5.60193197816 5.59673541154 -112766.779555
39.7758258699 20.9891073198 11.5802399384 3.38442731013 -112766.68261
41.5849575214 24.5051339071 5.96430313099 7.19141690128 -112766.594773
39.3164108297 24.298380446 2.32495205895 6.26737330362 -112766.515241
38.5716232377 24.5742746917 6.10976444329 4.97445497804 -112766.488977
40.0488672179 21.7208149129 6.31287179641 6.68600574207 -112766.455083
45.6131235689 18.8790866767 2.470241261 6.35720546556 -112766.390347
44.8906768476 19.5276911792 9.37093859892 2.42047832001 -112766.370343
44.3768159362 18.8703177793 5.75938242002 6.66610793917 -112766.347045
39.6398641188 24.2991606727 5.67096425695 6.79570275834 -112766.33656
48.3440054365 22.96866664 6.57108623517 4.00935418808 -112766.262571
45.3216733019 17.7644025357 4.6019698378 5.56932139697 -112766.098028
46.0436520553 19.6609672798 2.52018296438 8.21182884427 -112766.077611
40.4820175642 18.6514603673 3.46666305747 4.90636594218 -112766.021037
43.5639528295 26.6661438622 10.6891595951 2.49619607931 -112766.005697
44.2940381381 26.2682247646 2.14237055453 7.68742132946 -112765.840568
40.8231213175 19.8761078416 2.15700634957 8.2408361934 -112765.543488
44.9334985737 27.2383728463 4.71280500696 3.6748238465 -112765.285979
39.6215744223 22.2725410094 3.18828311873 8.6961487132 -112765.201237
42.922620867 24.0145198484 3.4756344217 2.71349035654 -112765.172051
43.6843646308 20.6054402865 4.59366585006 8.12567821274 -112765.158463
42.9949626895 19.831338513 5.58779569089 2.51029397575 -112765.098882
42.5691795652 26.6273700769 2.48419275675 8.34735386581 -112765.027278
45.1289813801 21.6535567165 6.74919302677 6.76478619485 -112764.973142
42.1712125296 25.5457314138 2.06536616553 8.34393201284 -112764.954074
42.4822212757 27.0298721897 4.72707617746 3.45085901486 -112764.900235
42.1983768137 25.2306378651 3.40830243816 3.18314453133 -112764.89208
39.4411505461 23.3969026573 2.6079598549 8.67968154066 -112764.890726
40.709168771 26.9817776711 2.6842094665 6.80927776935 -112764.863382
40.7786013195 22.1602467721 2.40996747722 4.29911998718 -112764.695014
42.4954181555 18.9187686515 2.54541003336 5.11545553189 -112764.501767
41.533076269 19.1343683257 2.34437534791 5.81909823343 -112764.318716
41.0526404327 24.5703776578 4.53677031033 7.98655079169 -112764.268486
39.7896720361 20.0506849278 6.87611090133 5.67877513309 -112764.256593
41.911447958 25.809491648 2.03838221872 6.40882551908 -112764.233618
46.8276595891 18.9757729205 3.21691394572 6.49560043742 -112764.061043
46.4840523824 18.9891256733 3.04045464269 5.73164579226 -112764.055969
47.0565041456 26.2779870393 6.57269628646 4.75385993691 -112764.031675
42.9804627556 19.3639169018 7.96144212365 2.42514121654 -112764.02741
40.3854103331 19.2324276418 5.78558359787 3.47078020111 -112764.020952
39.1521105527 22.9081011029 9.61096568157 4.14473443464 -112763.966753
41.7423548298 17.579046686 4.52811290699 5.33540855685 -112763.894764
45.3206479968 23.8195379562 3.08329207546 8.96738547408 -112763.827872
40.423337264 23.1183838241 6.57015830814 6.70078763442 -112763.693385
47.2193834693 25.5602624122 2.84397748168 6.71306470435 -112763.628674
47.3528203558 23.16629716 3.26484326304 7.95670749547 -112763.503062
39.8450236431 26.3415081196 6.2634387794 4.34580137628 -112763.429862
46.9135695009 25.5939393903 3.92313922873 7.24336778846 -112763.003534
44.4075325569 18.7683167478 5.26576641961 3.32470486065 -112762.804296
46.6827953072 20.0316963659 4.53958427728 3.60777264222 -112762.697855
44.2130244573 25.5687041567 2.49033915484 8.80877498704 -112762.687425
39.7278742071 26.063939331 3.50451879799 4.92498970911 -112762.686371
42.5771541168 24.7472656021 10.4405998838 5.25639085349 -112762.626157
43.5154088142 24.4380943491 1.87457377264 8.10983710432 -112762.568842
43.1736097377 26.2002661346 5.17878271004 7.29650009965 -112762.500735
42.2339384765 25.0729653219 5.2991183843 2.39482924491 -112762.482539
45.7474335634 22.2970469601 5.38768040463 2.27533967706 -112762.437775
45.3531963843 27.4692661107 3.745321303 6.85320422986 -112762.315291
40.509013446 27.1314836063 3.55625439273 7.0302139111 -112762.307985
43.3848992484 25.5959279455 2.21089938731 4.89249528779 -112762.300097
44.9348056679 17.6632577806 3.64631590293 6.30271511811 -112762.237008
44.2386809359 19.3023567595 3.47170320584 3.72068337785 -112762.155925
38.8756289084 23.9601488557 3.56352225961 7.82071179985 -112762.028549
47.90962935 21.9690245862 4.04160786336 7.00901170519 -112762.019303
39.2433072233 24.7552816716 5.5382560307 6.43632482377 -112761.940072
46.4837756354 21.8109882386 2.58603131266 4.45920700371 -112761.927558
44.6584853089 18.5886629775 7.6715595495 3.34664774061 -112761.881525
43.3791913181 27.4972297365 8.52762217761 4.01541681382 -112761.830921
38.02007606 23.6087846649 3.5215387617 6.54613062581 -112761.720217
39.1131485004 25.6918490005 4.7406874175 6.32962458385 -112761.715128
46.1763043653 26.7762128006 5.54941161997 5.94722159172 -112761.641232
45.2803218281 26.5698312164 8.50742557561 2.73328909495 -112761.532572
39.9235442057 23.9225613541 12.4712532364 2.74265154709 -112761.367741
47.4726283598 19.8179914355 3.53660335714 5.54745112967 -112761.354945
44.9285421484 19.7196972561 11.7833364281 4.00634397222 -112761.354703
46.8148947521 23.4788928766 5.66972376336 6.79075052398 -112761.302867
45.5182243774 18.1124444326 5.00935089539 4.77107661185 -112761.152202
41.9838859615 23.2115030888 1.88430253555 8.41843226956 -112761.095874
47.9719479892 21.2603794955 4.001305568 4.56369007114 -112761.069711
38.2141939938 24.4047619533 4.30002055891 5.97789657803 -112761.058926
41.8686535358 26.4103114116 2.28532437875 7.69518559898 -112760.995844
38.9407687522 20.6711446215 4.32450953957 7.13442980627 -112760.951983
40.8870031882 21.9793566453 3.00863785952 3.52966131337 -112760.794443
45.4394708141 23.6911321011 11.5120965214 4.85066265176 -112760.779778
44.5882035685 22.6097236365 1.83789526197 7.77292435283 -112760.700352
46.521977819 24.545148007 5.41201334422 2.71126346951 -112760.686044
43.6147830932 25.9801770204 5.7727684479 2.50294618605 -112760.657681
43.8354098469 18.9436763167 2.31874660311 5.97512024325 -112760.648439
47.6855690775 23.6971784294 3.76576262662 4.06620722535 -112760.614934
39.6912209457 26.7057114257 3.83107409122 5.80078495582 -112760.61445
39.0606951556 19.9540969922 4.84555848323 6.42317395823 -112760.434759
45.2009357983 17.9594121331 3.96291075014 5.20083336305 -112760.299631
43.1009886955 22.882402102 6.71276923632 7.01829999682 -112760.284956
47.1504568263 20.6590505115 5.45184776288 6.4156655576 -112760.284895
40.8968467838 24.6725811211 12.4299040117 4.07789404507 -112760.219256
40.0857388786 26.1363771956 3.39961315226 7.71506706808 -112760.151791
41.3195536135 20.9661759048 1.96203288642 6.32201654496 -112759.921935
47.1102417497 21.2524088108 4.55784082189 7.19785991636 -112759.865368
43.0404406495 27.5533286342 4.31758472704 4.07317906025 -112759.795504
40.737868674 22.0523112863 3.27284003794 8.91835917697 -112759.685225
38.9808310802 23.3072702842 4.4120606808 7.38000767072 -112759.599993
45.8672969073 20.305046001 5.85772841203 2.71037531227 -112759.468434
40.7798244125 26.3032871619 2.42549104099 6.95150382375 -112759.261958
39.9098241942 19.4278821468 4.40422027406 4.13777598733 -112759.111357
46.4799745737 19.300445169 7.1846163481 4.81975700724 -112758.991404
40.9635307758 18.1128026277 4.90843806658 6.05889080337 -112758.787302
38.3426710355 22.6529949314 3.74680691036 7.27904020148 -112758.726297
43.7458123867 27.3492390732 6.33874851788 5.83945137731 -112758.616596
47.2783862901 24.8129689033 8.58115002269 2.94470365431 -112758.243609
46.5714918604 22.2331133984 2.84562985778 8.47157197806 -112758.232505
41.0183164242 23.4004572293 3.82991238936 2.92655033889 -112758.229952
38.9838704519 24.513411198 7.05259945655 3.94574853629 -112758.161556
42.9030055102 20.7224491908 2.04355031105 8.62530655136 -112757.965658
47.8216989076 24.130603192 3.66548337558 4.53428089948 -112757.836349
41.1683248206 26.9342209516 4.92142266281 6.67732471637 -112757.700071
44.9488222771 22.091233036 5.50741728843 7.4829068888 -112757.623697
39.8631051917 24.3868623622 4.28675096636 7.73692188118 -112757.5158
40.0687396022 20.2152110928 2.59276066739 8.27729687191 -112757.395921
38.7872636111 21.2878438256 4.45983575049 7.02551036925 -112757.305507
44.5166290809 18.4409493992 3.1722360767 7.88922610143 -112757.180157
45.5171703426 22.611687808 8.59518089738 5.86098566086 -112757.048237
42.4077317686 21.1034464188 6.28984237912 2.07561735335 -112756.987952
40.1475946442 26.516080541 2.90544934684 6.82439327334 -112756.829993
45.4685992226 18.6115211971 3.30477503917 7.54354643118 -112756.80617
41.3238798751 25.331938322 2.68758500797 8.70169094135 -112756.778302
45.5386605111 26.7626018196 2.97467135316 5.15315277119 -112756.718053
40.0160788819 20.8161108823 3.18935968253 4.19590262351 -112756.6786
41.5962504498 25.2785815854 11.2076939355 2.06613829267 -112756.588216
41.8020710119 24.9969109638 10.7933707318 4.89407805613 -112756.577995
44.4038984373 18.7684812288 5.76127694363 3.29233617922 -112756.564395
44.491976393 21.0596379155 11.0293854478 5.01714946167 -112756.247313
46.164959042 18.7896896434 3.73441086679 4.99830685567 -112756.231241
39.7181065205 19.829662548 3.22016585012 7.86848048361 -112756.192523
41.8167423565 17.6990111685 3.58821548613 6.04808224773 -112756.079282
42.9711102208 21.4410801123 3.60072579001 8.86909699984 -112756.053972
47.0992682059 21.8776779442 4.59397687771 7.22431774689 -112755.837435
43.508396112 24.9414561901 2.08369023936 5.16763430017 -112755.623993
46.8972632305 20.5111897126 8.84658967877 4.49884772645 -112755.545083
40.1247276477 25.2592272437 3.10824843803 8.19666387117 -112755.376533
40.4136380921 24.5860802164 7.60293186786 2.5066032713 -112755.34697
44.4822829463 26.6203942642 2.45743150415 7.34135043316 -112755.345677
48.2660841774 22.1263783095 5.24199924156 5.53426070815 -112755.338621
43.0359204303 22.9439322757 7.51327092246 6.60553940632 -112755.119483
40.189052741 24.5362790824 12.4312806477 3.13367708473 -112755.112536
41.9729268154 25.4827583175 3.27901001451 8.59104909103 -112755.10643
42.2451224186 18.8813255073 3.52108150875 8.13595142797 -112754.85605
41.8322727271 18.8659105154 7.3550561015 3.09956905242 -112754.816862
46.5165269313 22.788549727 3.42292853181 3.46250629024 -112754.810662
42.771729283 19.0264484656 9.82997228746 2.75299208408 -112754.809637
41.0948072899 26.7485800171 6.41654723802 5.71975427708 -112754.680391
39.927298193 24.4941369842 6.91393407779 6.01080896392 -112754.510967
44.5201786077 25.1583081346 2.06126855337 6.01146961308 -112754.467887
45.5690697585 26.5543941488 2.78405872748 7.24058385601 -112754.417291
38.9556271974 20.7027297111 3.54119834494 4.94861475934 -112754.399611
44.7448483597 17.8991074376 3.63383067262 5.58033672989 -112754.267683
45.3313356571 19.5758640672 5.12098285597 7.06135821024 -112754.247981
45.2605052086 18.4377178173 6.58828375929 5.10776966092 -112754.235785
40.1279418797 20.8518698158 10.9449445065 2.56803465776 -112754.091972
47.3988413575 20.4607343935 7.37871224752 3.7677680534 -112753.846244
44.6358114363 23.566352244 1.92554773938 5.90118661151 -112753.734822
48.0270262126 23.145672753 5.24765565381 5.99381582612 -112753.611543
40.1891969143 20.517846257 11.5500536409 3.47010795672 -112753.588163
43.3566648598 22.505008758 5.48447268755 7.65318834891 -112753.546057
39.4513673704 23.6736478019 2.37065899052 6.55142016081 -112753.536691
43.2785588284 22.956172134 1.8422022376 7.46286457642 -112753.37154
45.0523651351 24.0559216987 4.67572950536 7.85957327522 -112753.35749
42.5933467712 27.214996544 2.72236191451 5.94846100762 -112753.292585
44.0729890881 23.8685135427 4.58690413752 8.09510647362 -112753.135344
47.8428273076 22.6843314495 8.84620225919 3.48693600508 -112752.836937
41.3519357098 25.387023124 3.15566840769 3.91099683702 -112752.797314
42.381791124 23.0498054875 8.59400408055 6.09621747319 -112752.760989
42.1632426278 24.8230530154 2.33436768397 8.71850945171 -112752.680167
40.968884777 26.8609250404 7.38617467438 4.51628626154 -112752.67738
47.9676876529 22.0547382963 7.39532319618 3.6748492386 -112752.563441
42.7186449564 23.6350621827 1.98015547916 8.2911557248 -112752.511546
41.5712384154 23.5733942753 8.06111993103 6.16793688237 -112752.465385
46.616810709 23.5088752669 2.37108749538 7.52394986653 -112752.457821
40.0503203642 20.2924062791 8.94889683316 2.9010111596 -112752.453638
44.7379342553 19.4584629548 6.31500203652 2.80056667922 -112752.44959
41.545851875 27.4773106799 5.5624232382 5.63803244212 -112752.448575
38.8535772438 21.8670536145 2.9094868232 7.70228330734 -112752.342732
45.2948083692 18.5655842908 4.62753631702 6.73591280583 -112752.110844
44.4511860351 25.2238570215 6.27681939475 2.25042836397 -112751.935058
44.0333802685 26.3433240786 5.73720012226 2.77313647828 -112751.932364
39.4339111087 20.232786859 5.85964958599 3.67748614055 -112751.921487
40.9518165906 23.7695824993 6.64261611639 2.25733053526 -112751.763855
42.0833143203 18.3935882837 4.47072224436 7.08442961179 -112751.632883
47.5932721946 22.2779421842 3.04308058881 7.2668565502 -112751.624329
48.0290890374 23.1414325875 3.32666724016 5.5048990806 -112751.576538
45.1213651847 26.8595895045 4.07277642507 3.94783577064 -112751.302425
42.7350332114 23.7214885927 1.99884306999 8.26026283623 -112751.247173
44.717423708 26.1319346008 2.39335384377 5.75581815563 -112751.059224
42.9088062114 25.210854291 3.14690431859 8.71724408851 -112750.879048
42.3197002747 19.0000123737 2.74060540052 5.13971696915 -112750.876734
45.3197055571 27.4602652659 4.28560415069 4.68653515369 -112750.860018
